time_s,EAR,below_threshold
0.002000570297241211,0.35773415024859834,0
0.032639265060424805,0.36314629940630444,0
0.05943751335144043,0.36374214692913037,0
0.11669611930847168,0.36637407655250903,0
0.1477503776550293,0.36865488249303124,0
0.17841219902038574,0.365329137816265,0
0.20754551887512207,0.36452861901159705,0
0.24079251289367676,0.3762677875582301,0
0.26967310905456543,0.3768336612917258,0
0.30622124671936035,0.3715197822657202,0
0.33881163597106934,0.37303870616210355,0
0.3685922622680664,0.36521474941605436,0
0.3936173915863037,0.3676511783423799,0
0.4345126152038574,0.3744111968255089,0
0.46706199645996094,0.3722892273929228,0
0.5476696491241455,0.36827639906052334,0
0.589500904083252,0.36517055985844227,0
0.6189262866973877,0.3666537688419795,0
0.646111011505127,0.34753987031824174,0
0.6727972030639648,0.35935288649976965,0
0.6988086700439453,0.3612865176432378,0
0.7375290393829346,0.3237300300742457,0
0.7688066959381104,0.3463035489460302,0
0.7967958450317383,0.3455841815177676,0
0.8559858798980713,0.10356571373904105,1
0.8901708126068115,0.11024550523478986,1
0.9161922931671143,0.1091915509329493,1
0.944756269454956,0.11107437208972207,1
0.9722094535827637,0.10921572315873684,1
0.997236967086792,0.11103428404555801,1
1.0418493747711182,0.26036239301505315,0
1.0771756172180176,0.27859064046917514,0
1.1083014011383057,0.274142112354805,0
1.1388070583343506,0.34331714623945553,0
1.1659445762634277,0.32800156748299764,0
1.1931066513061523,0.332944776469666,0
1.2525146007537842,0.34866498233812504,0
1.2896168231964111,0.34463551253451,0
1.3187530040740967,0.33853138843230635,0
1.346750020980835,0.2824318150551375,0
1.373976230621338,0.2858016283634006,0
1.3987922668457031,0.2942809147457215,0
1.4412260055541992,0.10406022783382549,1
1.468508005142212,0.10689647551696804,1
1.4944968223571777,0.10094042771520262,1
1.5375561714172363,0.23733393386320717,0
1.570650339126587,0.23694055539676578,0
1.5996580123901367,0.21480648357848436,0
1.6515092849731445,0.22560329468157453,0
1.6786158084869385,0.24340455392254176,0
1.7062220573425293,0.2423671048342524,0
1.7443609237670898,0.24600161842532556,0
1.7774364948272705,0.24900177435386228,0
1.8059659004211426,0.2472737777746795,0
1.8406667709350586,0.33849782069616313,0
1.8668406009674072,0.3299638875618954,0
1.8959639072418213,0.3352875869155268,0
1.9384679794311523,0.3524828408392164,0
1.9665851593017578,0.35287848477995803,0
1.9951963424682617,0.3521223929581887,0
2.0524075031280518,0.3475246125045267,0
2.092559814453125,0.3566572898898765,0
2.1202549934387207,0.35643832620219756,0
2.1461219787597656,0.35379434469001625,0
2.173830032348633,0.35348705385178525,0
2.200716257095337,0.3513250837130911,0
2.24112868309021,0.33931919513316033,0
2.274805784225464,0.3454620955897305,0
2.3009328842163086,0.345438838372516,0
2.3368399143218994,0.10929474422536407,1
2.3633975982666016,0.11195113461064221,1
2.3894786834716797,0.10961027051449818,1
2.454345703125,0.1568449968821776,0
2.488968849182129,0.17354610423452566,0
2.517073392868042,0.17000903616666188,0
2.545668363571167,0.31515567991521887,0
2.57230806350708,0.2956762676925395,0
2.5983383655548096,0.2889992842824499,0
2.6406068801879883,0.3279910723607149,0
2.6709911823272705,0.3276653859879052,0
2.6989998817443848,0.33611938476156933,0
2.7398221492767334,0.33616199700594496,0
2.774512529373169,0.3428326921578168,0
2.800424814224243,0.346913148319455,0
2.84963321685791,0.1525526343090054,0
2.887925148010254,0.1553159030312945,0
2.920081615447998,0.1557625987315408,0
2.9469850063323975,0.11828622531616328,1
2.975254535675049,0.11881044625840687,1
3.0022590160369873,0.12046792537397275,1
3.041170597076416,0.27137407887319615,0
3.071242332458496,0.2660159714793353,0
3.0974669456481934,0.24245538137936698,0
3.1561319828033447,0.1126823350060549,1
3.1882762908935547,0.10878174129819573,1
3.2187066078186035,0.11042801086003974,1
3.2448902130126953,0.10940341490275754,1
3.2724997997283936,0.1674065974337911,0
3.301023006439209,0.1597943001909602,0
3.3458473682403564,0.33520010403507133,0
3.381505250930786,0.3219379191239769,0
3.406012773513794,0.31729013557864283,0
3.4419233798980713,0.3360006990377973,0
3.47182297706604,0.33949368367135124,0
3.497969388961792,0.34175491606971886,0
3.554955244064331,0.34556854894674427,0
3.5925798416137695,0.3521096032651642,0
3.620697021484375,0.3557955776959401,0
3.6499106884002686,0.3579821905492287,0
3.6775119304656982,0.35491759118365535,0
3.7035579681396484,0.3518641862919576,0
3.7454028129577637,0.11903060658808738,1
3.7742791175842285,0.12293396361536313,1
3.80128812789917,0.12351976119098222,1
3.8414130210876465,0.11936230745464488,1
3.8736774921417236,0.11744018907320557,1
3.8992605209350586,0.11911840668133583,1
3.9563472270965576,0.304454311429481,0
3.989332914352417,0.29915689002490564,0
4.016589164733887,0.2968985307709057,0
4.0426130294799805,0.29516828919032356,0
4.069653034210205,0.35110707884602727,0
4.096269845962524,0.3393849374311,0
4.147493124008179,0.3390822238526871,0
4.179605960845947,0.350552580193067,0
4.209414958953857,0.3519842857708053,0
4.241918563842773,0.36031904837707507,0
4.269031047821045,0.34816004632668585,0
4.2952680587768555,0.35974588256060336,0
4.35434365272522,0.3325122981451011,0
4.389010906219482,0.33727055618969426,0
4.415556192398071,0.33271569893530994,0
4.44260311126709,0.33924201013810196,0
4.473990440368652,0.10911658519129139,1
4.501056909561157,0.11194486557620892,1
4.545159578323364,0.19217546708862054,0
4.577061176300049,0.2147252778516267,0
4.605193376541138,0.20434962349141722,0
4.640804290771484,0.3128705969035236,0
4.667302370071411,0.324427922397845,0
4.697937250137329,0.3235834269075091,0
4.759180068969727,0.3303980170858043,0
4.800304174423218,0.3403655489807409,0
4.8274006843566895,0.33923989628753626,0
4.853545188903809,0.3395194878111065,0
4.8797032833099365,0.34261466814242103,0
4.906239986419678,0.35494427561334807,0
4.945011615753174,0.35295569505996954,0
4.974175453186035,0.3490091849322377,0
5.00318169593811,0.34498172621516937,0
5.041761636734009,0.1258540118702354,1
5.07239556312561,0.12141999431675976,1
5.098857164382935,0.12484786262201832,1
5.1549906730651855,0.12824125987690502,1
5.231706619262695,0.12389566224841508,1
5.265231370925903,0.29036658226137024,0
5.348984718322754,0.32948247584522716,0
5.387613773345947,0.33923864329535575,0
5.413320541381836,0.33535841579656306,0
5.461308717727661,0.341946385638236,0
5.498524904251099,0.32810251914799315,0
5.527027130126953,0.3307584137838628,0
5.557289123535156,0.3542240336029646,0
5.65080714225769,0.3501991221824052,0
5.686913728713989,0.3431764320153968,0
5.75304913520813,0.11388922264784695,1
5.79375696182251,0.12237063435993771,1
5.823817729949951,0.1213224250970263,1
5.857060670852661,0.13925712787575256,1
5.883802175521851,0.13643544364158638,1
5.910317659378052,0.13597226183143235,1
5.939374923706055,0.13624297727302884,1
5.968438148498535,0.3013497104301888,0
5.994659900665283,0.31474621364697414,0
6.020897388458252,0.31363019699380634,0
6.049667835235596,0.33450882562977224,0
6.077495336532593,0.34456112074157375,0
6.148765802383423,0.3718395061001425,0
6.188425302505493,0.36736057021336754,0
6.216682434082031,0.36970709752821845,0
6.25798773765564,0.34583751356812215,0
6.2901153564453125,0.353728380087463,0
6.317785024642944,0.34840154072509655,0
6.34480357170105,0.3479851662108254,0
6.371833562850952,0.11180468826746491,1
6.397401332855225,0.11085687457028728,1
6.424462080001831,0.11511197050504782,1
6.451191186904907,0.14251642130133407,1
6.47874641418457,0.148642515652883,0
6.552919864654541,0.29794890535665786,0
6.586550235748291,0.3150730740637282,0
6.613675355911255,0.31367261648761857,0
6.657011985778809,0.3467748132200943,0
6.6851255893707275,0.343019380550315,0
6.71220588684082,0.34080185496729487,0
6.739077806472778,0.3541292639457642,0
6.7707977294921875,0.3496094185776686,0
6.797056198120117,0.35515413696462284,0
6.825173377990723,0.3518518551015294,0
6.8514134883880615,0.34032414380318,0
6.87711763381958,0.3475297882370934,0
6.9493677616119385,0.194224384574402,0
6.98900842666626,0.2219235823679015,0
7.016798973083496,0.2152171341906479,0
7.057257175445557,0.1267814597375007,1
7.091384172439575,0.12886268204825715,1
7.1166486740112305,0.13025627751003654,1
7.142712593078613,0.13355203425116968,1
7.168807744979858,0.279592443851305,0
7.194365501403809,0.2747932490298416,0
7.221584320068359,0.2888541053650755,0
7.248711347579956,0.3531868933680359,0
7.276081562042236,0.33795584633007786,0
7.351941823959351,0.3580349880467569,0
7.386627912521362,0.34730596435015815,0
7.416691780090332,0.35388349133940067,0
7.457223415374756,0.31734223364286657,0
7.487965106964111,0.32346916288733807,0
7.516024589538574,0.32165242665391075,0
7.541115045547485,0.3231781718173079,0
7.570867300033569,0.11118556146322442,1
7.600440502166748,0.11841131581312972,1
7.626663446426392,0.11783351695255681,1
7.654900312423706,0.18187179921556706,0
7.68260383605957,0.19104858319243867,0
7.770106315612793,0.3007780080561161,0
7.801681995391846,0.30896406418788025,0
7.8287599086761475,0.3110541480435991,0
7.856368541717529,0.3095468918276181,0
7.883209943771362,0.31023500524455433,0
7.910288333892822,0.28957226329266317,0
7.938024282455444,0.29447148965749015,0
7.965562343597412,0.32368659829020385,0
7.992685317993164,0.3183155708345833,0
8.02004075050354,0.3203795261675917,0
8.049914121627808,0.3251611977335246,0
8.076844215393066,0.3236415266630416,0
8.165419816970825,0.3229165837669903,0
8.204941749572754,0.32311806869443965,0
8.23382306098938,0.31610184045722395,0
8.262320280075073,0.2746426963911698,0
8.356325387954712,0.11404757703292143,1
8.398487329483032,0.11157660915530021,1
8.4330415725708,0.11117599401996875,1
8.464184045791626,0.19366068299821498,0
8.490244626998901,0.18921876582674624,0
8.56966495513916,0.2978786773352311,0
8.603716611862183,0.27963235550510557,0
8.630531311035156,0.2853646624010606,0
8.658231496810913,0.3206887387667632,0
8.757117986679077,0.30578245769784557,0
